id,level,parent_id,region_id,region_name,name,name_ascii,slug,plate_code,district_local_code,iso_3166_2,lau_code,tuik_id,icisleri_id,osm_relation_id,parent_name,centroid_lat,centroid_lon,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat,aliases,member_ids,x,y,coordinate_system
TR-D-35-021,district,TR-P-35,TR-R-EGE,Ege,Konak,konak,konak-izmir,35,021,,,,,,İzmir,38.4206107,27.15307475,27.063570437000067,38.39316559000014,27.1868438570001,38.44803296200007,[],[],27.15307475,38.4206107,EPSG:4326
TR-D-35-022,district,TR-P-35,TR-R-EGE,Ege,Menderes,menderes,menderes-izmir,35,022,,,,,,İzmir,38.14941641,27.15560687,26.938111058000118,37.980265400000064,27.309738851000077,38.31858802800008,[],[],27.15560687,38.14941641,EPSG:4326
TR-D-35-023,district,TR-P-35,TR-R-EGE,Ege,Menemen,menemen,menemen-izmir,35,023,,,,,,İzmir,38.62528473,27.06395711,26.81542326900012,38.51461280600006,27.25896148900017,38.73603116300012,[],[],27.06395711,38.62528473,EPSG:4326
TR-D-35-024,district,TR-P-35,TR-R-EGE,Ege,Narlıdere,narlidere,narlidere-izmir,35,024,,,,,,İzmir,38.37913885,26.98004567,26.92347777600014,38.340659852000044,27.038554174000126,38.41824549900019,[],[],26.98004567,38.37913885,EPSG:4326
TR-D-35-025,district,TR-P-35,TR-R-EGE,Ege,Ödemiş,odemis,odemis-izmir,35,025,,,,,,İzmir,38.19206032,27.99360007,27.778951831000143,37.97470612500007,28.19711151000007,38.41072687299999,[],[],27.99360007,38.19206032,EPSG:4326
TR-D-35-026,district,TR-P-35,TR-R-EGE,Ege,Seferihisar,seferihisar,seferihisar-izmir,35,026,,,,,,İzmir,38.16607275,26.91458677,26.755190363,38.02257830000019,27.023091934000092,38.30212923400006,[],[],26.91458677,38.16607275,EPSG:4326
TR-D-35-027,district,TR-P-35,TR-R-EGE,Ege,Selçuk,selcuk,selcuk-izmir,35,027,,,,,,İzmir,37.93998087,27.37476494,27.247900540000103,37.82533016600007,27.48551467400017,38.056028822000144,[],[],27.37476494,37.93998087,EPSG:4326
TR-D-35-028,district,TR-P-35,TR-R-EGE,Ege,Tire,tire,tire-izmir,35,028,,,,,,İzmir,38.0898773,27.72420828,27.464163757000108,37.96310915100008,27.942181580000067,38.21889009800009,[],[],27.72420828,38.0898773,EPSG:4326
TR-D-35-029,district,TR-P-35,TR-R-EGE,Ege,Torbalı,torbali,torbali-izmir,35,029,,,,,,İzmir,38.16365138,27.35854473,27.215359028000023,37.99632030099997,27.52316080500009,38.32959850300011,[],[],27.35854473,38.16365138,EPSG:4326
TR-D-35-030,district,TR-P-35,TR-R-EGE,Ege,Urla,urla,urla-izmir,35,030,,,,,,İzmir,38.28373676,26.69374746,26.4703623420001,38.10306679900003,26.88995406500004,38.547158799000044,[],[],26.69374746,38.28373676,EPSG:4326
TR-D-36-001,district,TR-P-36,TR-R-DOA,Doğu Anadolu,Akyaka,akyaka,akyaka-kars,36,001,,,,,,Kars,40.79443225,43.61852396,43.46369604600005,40.60607209900019,43.75004610000008,40.98269519300004,[],[],43.61852396,40.79443225,EPSG:4326
TR-D-36-002,district,TR-P-36,TR-R-DOA,Doğu Anadolu,Arpaçay,arpacay,arpacay-kars,36,002,,,,,,Kars,40.88549662,43.40062206,43.04404178500005,40.67623841600005,43.63227078500012,41.09499056700014,[],[],43.40062206,40.88549662,EPSG:4326
TR-D-36-003,district,TR-P-36,TR-R-DOA,Doğu Anadolu,Digor,digor,digor-kars,36,003,,,,,,Kars,40.31156919,43.45500502,43.19573039800008,40.11249308000015,43.7150731000001,40.51099295200015,[],[],43.45500502,40.31156919,EPSG:4326
TR-D-36-004,district,TR-P-36,TR-R-DOA,Doğu Anadolu,Kağızman,kagizman,kagizman-kars,36,004,,,,,,Kars,40.15872178,43.15202276,42.69681808500019,39.95005406399997,43.49342313100004,40.3666429160001,[],[],43.15202276,40.15872178,EPSG:4326
TR-D-36-005,district,TR-P-36,TR-R-DOA,Doğu Anadolu,Kars,kars,kars-kars,36,005,,,,,,Kars,40.5803474,43.26497669,42.83817293600015,40.33548387600018,43.69605109900016,40.82597220600019,[],[],43.26497669,40.5803474,EPSG:4326
TR-D-36-006,district,TR-P-36,TR-R-DOA,Doğu Anadolu,Sarıkamış,sarikamis,sarikamis-kars,36,006,,,,,,Kars,40.19516286,42.53386207,42.12942919700015,39.92100762299998,42.85759492600005,40.46949901400012,[],[],42.53386207,40.19516286,EPSG:4326
TR-D-36-007,district,TR-P-36,TR-R-DOA,Doğu Anadolu,Selim,selim,selim-kars,36,007,,,,,,Kars,40.49771968,42.73172692,42.52501620600009,40.26680893400004,42.96604971000005,40.73155062200016,[],[],42.73172692,40.49771968,EPSG:4326
TR-D-36-008,district,TR-P-36,TR-R-DOA,Doğu Anadolu,Susuz,susuz,susuz-kars,36,008,,,,,,Kars,40.82914274,43.09213882,42.93379433900009,40.69390351300012,43.278141773000186,40.96587567800009,[],[],43.09213882,40.82914274,EPSG:4326
TR-D-37-001,district,TR-P-37,TR-R-KAR,Karadeniz,Abana,abana,abana-kastamonu,37,001,,,,,,Kastamonu,41.95039,34.07704545,33.998586143000125,41.91733668500018,34.11808820000016,41.982597199000054,[],[],34.07704545,41.95039,EPSG:4326
TR-D-37-002,district,TR-P-37,TR-R-KAR,Karadeniz,Ağlı,agli,agli-kastamonu,37,002,,,,,,Kastamonu,41.73187766,33.57655321,33.47473136800011,41.607569295000076,33.692972337000185,41.85456471900011,[],[],33.57655321,41.73187766,EPSG:4326
TR-D-37-003,district,TR-P-37,TR-R-KAR,Karadeniz,Araç,arac,arac-kastamonu,37,003,,,,,,Kastamonu,41.18266184,33.20062042,32.92278708200001,40.97618479000005,33.556352393,41.38846735700008,[],[],33.20062042,41.18266184,EPSG:4326
TR-D-37-004,district,TR-P-37,TR-R-KAR,Karadeniz,Azdavay,azdavay,azdavay-kastamonu,37,004,,,,,,Kastamonu,41.70880214,33.31687383,33.13702064600005,41.52703410100003,33.527184236000096,41.8926957270001,[],[],33.31687383,41.70880214,EPSG:4326
TR-D-37-005,district,TR-P-37,TR-R-KAR,Karadeniz,Bozkurt,bozkurt,bozkurt-kastamonu,37,005,,,,,,Kastamonu,41.87315926,34.0172392,33.90697296400003,41.76606888000015,34.16888113900018,41.980819200000155,[],[],34.0172392,41.87315926,EPSG:4326
TR-D-37-006,district,TR-P-37,TR-R-KAR,Karadeniz,Cide,cide,cide-kastamonu,37,006,,,,,,Kastamonu,41.8769126,33.05800082,32.746943290000104,41.733841772000176,33.382368347000124,42.0198722990001,[],[],33.05800082,41.8769126,EPSG:4326
TR-D-37-007,district,TR-P-37,TR-R-KAR,Karadeniz,Çatalzeytin,catalzeytin,catalzeytin-kastamonu,37,007,,,,,,Kastamonu,41.86064672,34.20981784,34.08941087500011,41.746132096999986,34.299035651000054,41.97449479900007,[],[],34.20981784,41.86064672,EPSG:4326
TR-D-37-008,district,TR-P-37,TR-R-KAR,Karadeniz,Daday,daday,daday-kastamonu,37,008,,,,,,Kastamonu,41.47593916,33.34102918,33.090005706000056,41.33405075500019,33.607278560000054,41.61856949800011,[],[],33.34102918,41.47593916,EPSG:4326
TR-D-37-009,district,TR-P-37,TR-R-KAR,Karadeniz,Devrekâni,devrekani,devrekani-kastamonu,37,009,,,,,,Kastamonu,41.68571521,33.94872808,33.72551642200017,41.51606821400014,34.12345231200004,41.85409132400008,[],[],33.94872808,41.68571521,EPSG:4326
TR-D-37-010,district,TR-P-37,TR-R-KAR,Karadeniz,Doğanyurt,doganyurt,doganyurt-kastamonu,37,010,,,,,,Kastamonu,41.94316436,33.43661832,33.33857763100008,41.86979473700006,33.545521522000115,42.01643889900009,[],[],33.43661832,41.94316436,EPSG:4326
TR-D-37-011,district,TR-P-37,TR-R-KAR,Karadeniz,Hanönü,hanonu,hanonu-kastamonu,37,011,,,,,,Kastamonu,41.63018358,34.47457321,34.298663481000176,41.51251423600007,34.608019170000034,41.74583429900008,[],[],34.47457321,41.63018358,EPSG:4326
TR-D-37-012,district,TR-P-37,TR-R-KAR,Karadeniz,İhsangazi,ihsangazi,ihsangazi-kastamonu,37,012,,,,,,Kastamonu,41.17649693,33.55133418,33.41525806600015,41.03149352100013,33.68559623500005,41.32227013300013,[],[],33.55133418,41.17649693,EPSG:4326
TR-D-37-013,district,TR-P-37,TR-R-KAR,Karadeniz,İnebolu,inebolu,inebolu-kastamonu,37,013,,,,,,Kastamonu,41.89876171,33.79919757,33.495354391000035,41.79986237600008,33.929462560000104,41.99777149200014,[],[],33.79919757,41.89876171,EPSG:4326
TR-D-37-014,district,TR-P-37,TR-R-KAR,Karadeniz,Kastamonu,kastamonu,kastamonu-kastamonu,37,014,,,,,,Kastamonu,41.30492693,33.86743615,33.488818156000036,41.04484842200014,34.174729982000144,41.563120599000115,[],[],33.86743615,41.30492693,EPSG:4326
TR-D-37-015,district,TR-P-37,TR-R-KAR,Karadeniz,Küre,kure,kure-kastamonu,37,015,,,,,,Kastamonu,41.7989825,33.69942443,33.50606595600016,41.68142480200015,33.85095467300016,41.91594434400014,[],[],33.69942443,41.7989825,EPSG:4326
TR-D-37-016,district,TR-P-37,TR-R-KAR,Karadeniz,Pınarbaşı,pinarbasi,pinarbasi-kastamonu,37,016,,,,,,Kastamonu,41.62984576,33.05175927,32.847334372000034,41.48466667500014,33.21271733400016,41.775541621000116,[],[],33.05175927,41.62984576,EPSG:4326
TR-D-37-017,district,TR-P-37,TR-R-KAR,Karadeniz,Seydiler,seydiler,seydiler-kastamonu,37,017,,,,,,Kastamonu,41.6393162,33.69857776,33.56984954800009,41.542756030000135,33.80598962100015,41.73570964900006,[],[],33.69857776,41.6393162,EPSG:4326
TR-D-37-018,district,TR-P-37,TR-R-KAR,Karadeniz,Şenpazar,senpazar,senpazar-kastamonu,37,018,,,,,,Kastamonu,41.82572645,33.21485689,33.09264127300008,41.73035673200013,33.356404749000035,41.9204844460001,[],[],33.21485689,41.82572645,EPSG:4326
TR-D-37-019,district,TR-P-37,TR-R-KAR,Karadeniz,Taşköprü,taskopru,taskopru-kastamonu,37,019,,,,,,Kastamonu,41.46732444,34.21291865,33.90517019400005,41.176118181,34.466603905000056,41.75834833500005,[],[],34.21291865,41.46732444,EPSG:4326
TR-D-37-020,district,TR-P-37,TR-R-KAR,Karadeniz,Tosya,tosya,tosya-kastamonu,37,020,,,,,,Kastamonu,41.010843,34.07218049,33.76775961300012,40.82664302500018,34.327098192000165,41.19209909900013,[],[],34.07218049,41.010843,EPSG:4326
TR-D-38-001,district,TR-P-38,TR-R-ICA,İç Anadolu,Akkışla,akkisla,akkisla-kayseri,38,001,,,,,,Kayseri,38.98955723,36.19060019,36.05645612300009,38.87540699699997,36.34620563600009,39.104583651999974,[],[],36.19060019,38.98955723,EPSG:4326
TR-D-38-002,district,TR-P-38,TR-R-ICA,İç Anadolu,Bünyan,bunyan,bunyan-kayseri,38,002,,,,,,Kayseri,38.7915978,35.96614021,35.68896026200008,38.562824178000085,36.167923421000125,39.021361884000044,[],[],35.96614021,38.7915978,EPSG:4326
TR-D-38-003,district,TR-P-38,TR-R-ICA,İç Anadolu,Develi,develi,develi-kayseri,38,003,,,,,,Kayseri,38.2401802,35.6624902,35.24613307900012,37.97484880900015,36.005942027000174,38.50365995300018,[],[],35.6624902,38.2401802,EPSG:4326
TR-D-38-004,district,TR-P-38,TR-R-ICA,İç Anadolu,Felahiye,felahiye,felahiye-kayseri,38,004,,,,,,Kayseri,39.09390735,35.55340385,35.36844394100012,38.97029718800019,35.7188473600001,39.21437145500005,[],[],35.55340385,39.09390735,EPSG:4326
TR-D-38-005,district,TR-P-38,TR-R-ICA,İç Anadolu,Hacılar,hacilar,hacilar-kayseri,38,005,,,,,,Kayseri,38.60044756,35.43354977,35.29559382800011,38.49718341000016,35.48405631500003,38.703073762000145,[],[],35.43354977,38.60044756,EPSG:4326
TR-D-38-006,district,TR-P-38,TR-R-ICA,İç Anadolu,İncesu,incesu,incesu-kayseri,38,006,,,,,,Kayseri,38.62610294,35.20151317,35.01330001400015,38.434182496000176,35.39676828300014,38.81860627500015,[],[],35.20151317,38.62610294,EPSG:4326
TR-D-38-007,district,TR-P-38,TR-R-ICA,İç Anadolu,Kocasinan,kocasinan,kocasinan-kayseri,38,007,,,,,,Kayseri,38.89308518,35.35885848,34.98168823800006,38.720529746000125,35.724103797000055,39.06638463200005,[],[],35.35885848,38.89308518,EPSG:4326
TR-D-38-008,district,TR-P-38,TR-R-ICA,İç Anadolu,Melikgazi,melikgazi,melikgazi-kayseri,38,008,,,,,,Kayseri,38.71291975,35.53918449,35.30304347400005,38.48576424100008,35.81374719200011,38.94022231900004,[],[],35.53918449,38.71291975,EPSG:4326
TR-D-38-009,district,TR-P-38,TR-R-ICA,İç Anadolu,Özvatan,ozvatan,ozvatan-kayseri,38,009,,,,,,Kayseri,39.13947139,35.73272888,35.634193702000175,39.01224535300008,35.86738779000012,39.266478900000095,[],[],35.73272888,39.13947139,EPSG:4326
TR-D-38-010,district,TR-P-38,TR-R-ICA,İç Anadolu,Pınarbaşı,pinarbasi,pinarbasi-kayseri,38,010,,,,,,Kayseri,38.81119612,36.46647588,35.97499101500006,38.46875631600017,36.971598738000125,39.15588483100015,[],[],36.46647588,38.81119612,EPSG:4326
TR-D-38-011,district,TR-P-38,TR-R-ICA,İç Anadolu,Sarıoğlan,sarioglan,sarioglan-kayseri,38,011,,,,,,Kayseri,39.13979804,35.93028473,35.74663570300004,38.969698226,36.20260508300015,39.30999544000019,[],[],35.93028473,39.13979804,EPSG:4326
TR-D-38-012,district,TR-P-38,TR-R-ICA,İç Anadolu,Sarız,sariz,sariz-kayseri,38,012,,,,,,Kayseri,38.48609954,36.48296526,36.227075873,38.25965927500016,36.790093456000136,38.71409354900004,[],[],36.48296526,38.48609954,EPSG:4326
TR-D-38-013,district,TR-P-38,TR-R-ICA,İç Anadolu,Talas,talas,talas-kayseri,38,013,,,,,,Kayseri,38.60211671,35.69520993,35.53201087800005,38.49399635200007,35.859698445000106,38.708460224000135,[],[],35.69520993,38.60211671,EPSG:4326
TR-D-38-014,district,TR-P-38,TR-R-ICA,İç Anadolu,Tomarza,tomarza,tomarza-kayseri,38,014,,,,,,Kayseri,38.4141674,35.94788062,35.58760307699998,38.22302786400013,36.27351742100018,38.60988464300004,[],[],35.94788062,38.4141674,EPSG:4326
TR-D-38-015,district,TR-P-38,TR-R-ICA,İç Anadolu,Yahyalı,yahyali,yahyali-kayseri,38,015,,,,,,Kayseri,37.96582986,35.43983568,35.15133118500006,37.686197922000076,35.644181981000145,38.246381121000184,[],[],35.43983568,37.96582986,EPSG:4326
TR-D-38-016,district,TR-P-38,TR-R-ICA,İç Anadolu,Yeşilhisar,yesilhisar,yesilhisar-kayseri,38,016,,,,,,Kayseri,38.33165357,35.09835112,34.894653611000024,38.12644198100014,35.319402344000025,38.5336052400001,[],[],35.09835112,38.33165357,EPSG:4326
TR-D-39-001,district,TR-P-39,TR-R-MAR,Marmara,Babaeski,babaeski,babaeski-kirklareli,39,001,,,,,,Kırklareli,41.47245574,27.07288004,26.909666494000078,41.32318657100012,27.289751570000192,41.621959006000054,[],[],27.07288004,41.47245574,EPSG:4326
TR-D-39-002,district,TR-P-39,TR-R-MAR,Marmara,Demirköy,demirkoy,demirkoy-kirklareli,39,002,,,,,,Kırklareli,41.86907198,27.74364788,27.497868792000077,41.73095098400006,28.05743699900006,42.0065609990001,[],[],27.74364788,41.86907198,EPSG:4326
TR-D-39-003,district,TR-P-39,TR-R-MAR,Marmara,Kırklareli,kirklareli,kirklareli-kirklareli,39,003,,,,,,Kırklareli,41.80739212,27.28217977,26.89035059200006,41.55740441000012,27.57294764700015,42.061083813000096,[],[],27.28217977,41.80739212,EPSG:4326
TR-D-39-004,district,TR-P-39,TR-R-MAR,Marmara,Kofçaz,kofcaz,kofcaz-kirklareli,39,004,,,,,,Kırklareli,41.9890596,27.13151629,26.93952604600014,41.874644901000124,27.33611010000004,42.10478570000015,[],[],27.13151629,41.9890596,EPSG:4326
TR-D-39-005,district,TR-P-39,TR-R-MAR,Marmara,Lüleburgaz,luleburgaz,luleburgaz-kirklareli,39,005,,,,,,Kırklareli,41.39742668,27.40582364,27.206765967000024,41.222973501000126,27.637413122000055,41.57556759400018,[],[],27.40582364,41.39742668,EPSG:4326
TR-D-39-006,district,TR-P-39,TR-R-MAR,Marmara,Pehlivanköy,pehlivankoy,pehlivankoy-kirklareli,39,006,,,,,,Kırklareli,41.37339113,26.95795251,26.880642577000174,41.28892773500007,27.029750048000153,41.45651274100004,[],[],26.95795251,41.37339113,EPSG:4326
TR-D-39-007,district,TR-P-39,TR-R-MAR,Marmara,Pınarhisar,pinarhisar,pinarhisar-kirklareli,39,007,,,,,,Kırklareli,41.64021975,27.50760038,27.332644231000074,41.466957485000194,27.677358930000082,41.81438882100019,[],[],27.50760038,41.64021975,EPSG:4326
TR-D-39-008,district,TR-P-39,TR-R-MAR,Marmara,Vize,vize,vize-kirklareli,39,008,,,,,,Kırklareli,41.60056597,27.87357997,27.598048015000188,41.429879938000056,28.146823300000165,41.770694142000025,[],[],27.87357997,41.60056597,EPSG:4326
TR-D-40-001,district,TR-P-40,TR-R-ICA,İç Anadolu,Akçakent,akcakent,akcakent-kirsehir,40,001,,,,,,Kırşehir,39.64149323,34.1132116,33.96015774400013,39.51954339400015,34.23717870300004,39.76660394800007,[],[],34.1132116,39.64149323,EPSG:4326
TR-D-40-002,district,TR-P-40,TR-R-ICA,İç Anadolu,Akpınar,akpinar,akpinar-kirsehir,40,002,,,,,,Kırşehir,39.48641104,33.96228528,33.730991975000165,39.2953748650001,34.16756817300006,39.67750925100012,[],[],33.96228528,39.48641104,EPSG:4326
TR-D-40-003,district,TR-P-40,TR-R-ICA,İç Anadolu,Boztepe,boztepe,boztepe-kirsehir,40,003,,,,,,Kırşehir,39.32257093,34.39267094,34.18761150400013,39.17197810400006,34.61656954400013,39.47301664100013,[],[],34.39267094,39.32257093,EPSG:4326
TR-D-40-004,district,TR-P-40,TR-R-ICA,İç Anadolu,Çiçekdağı,cicekdagi,cicekdagi-kirsehir,40,004,,,,,,Kırşehir,39.58942937,34.37318538,34.036457621000125,39.386310384000126,34.620757076000075,39.79225343000007,[],[],34.37318538,39.58942937,EPSG:4326
TR-D-40-005,district,TR-P-40,TR-R-ICA,İç Anadolu,Kaman,kaman,kaman-kirsehir,40,005,,,,,,Kırşehir,39.32046236,33.70766196,33.419478908000144,39.140519497000184,33.992039365000096,39.50030649700017,[],[],33.70766196,39.32046236,EPSG:4326
TR-D-40-006,district,TR-P-40,TR-R-ICA,İç Anadolu,Kırşehir,kirsehir,kirsehir-kirsehir,40,006,,,,,,Kırşehir,39.16080076,34.04726487,33.67779750200003,38.79905682800012,34.32678186300018,39.52277236100002,[],[],34.04726487,39.16080076,EPSG:4326
TR-D-40-007,district,TR-P-40,TR-R-ICA,İç Anadolu,Mucur,mucur,mucur-kirsehir,40,007,,,,,,Kırşehir,39.0803147,34.39218971,34.23323245800009,38.85218788900016,34.69229752000018,39.31052973900006,[],[],34.39218971,39.0803147,EPSG:4326
TR-D-41-001,district,TR-P-41,TR-R-MAR,Marmara,Başiskele,basiskele,basiskele-kocaeli,41,001,,,,,,Kocaeli,40.61711521,29.95680437,29.84664318500006,40.49995786700009,30.01857881100011,40.73542805800014,[],[],29.95680437,40.61711521,EPSG:4326
TR-D-41-002,district,TR-P-41,TR-R-MAR,Marmara,Çayırova,cayirova,cayirova-kocaeli,41,002,,,,,,Kocaeli,40.84315408,29.39601102,29.36171940200012,40.81143605500017,29.425818826000068,40.87523156600008,[],[],29.39601102,40.84315408,EPSG:4326
TR-D-41-003,district,TR-P-41,TR-R-MAR,Marmara,Darıca,darica,darica-kocaeli,41,003,,,,,,Kocaeli,40.77978755,29.38398164,29.33302900000018,40.75314700000018,29.417818358000147,40.80638892700017,[],[],29.38398164,40.77978755,EPSG:4326
TR-D-41-004,district,TR-P-41,TR-R-MAR,Marmara,Derince,derince,derince-kocaeli,41,004,,,,,,Kocaeli,40.87795482,29.88872705,29.791491027000177,40.74330309900006,29.940852696000036,41.013429262000045,[],[],29.88872705,40.87795482,EPSG:4326
TR-D-41-005,district,TR-P-41,TR-R-MAR,Marmara,Dilovası,dilovasi,dilovasi-kocaeli,41,005,,,,,,Kocaeli,40.8333811,29.58959395,29.50199414700006,40.76360740000007,29.689119214000186,40.90367730400004,[],[],29.58959395,40.8333811,EPSG:4326
TR-D-41-006,district,TR-P-41,TR-R-MAR,Marmara,Gebze,gebze,gebze-kocaeli,41,006,,,,,,Kocaeli,40.90472318,29.58422493,29.33975900000013,40.764501200000154,29.752103942000133,41.04434722500014,[],[],29.58422493,40.90472318,EPSG:4326
TR-D-41-007,district,TR-P-41,TR-R-MAR,Marmara,Gölcük,golcuk,golcuk-kocaeli,41,007,,,,,,Kocaeli,40.65610224,29.79480216,29.682469762000153,40.58156748800013,29.905620822000117,40.730412300000125,[],[],29.79480216,40.65610224,EPSG:4326
TR-D-41-008,district,TR-P-41,TR-R-MAR,Marmara,İzmit,izmit,izmit-kocaeli,41,008,,,,,,Kocaeli,40.85305733,30.08359581,29.854265440000177,40.73418811200008,30.253575982000143,40.96890380400015,[],[],30.08359581,40.85305733,EPSG:4326
TR-D-41-009,district,TR-P-41,TR-R-MAR,Marmara,Kandıra,kandira,kandira-kocaeli,41,009,,,,,,Kocaeli,41.04426669,30.06882149,29.848811543000068,40.879255457000056,30.367419740000116,41.2098449990001,[],[],30.06882149,41.04426669,EPSG:4326
TR-D-41-010,district,TR-P-41,TR-R-MAR,Marmara,Karamürsel,karamursel,karamursel-kocaeli,41,010,,,,,,Kocaeli,40.61705329,29.59933969,29.479132154000183,40.52786206800005,29.709800705000134,40.70513699900005,[],[],29.59933969,40.61705329,EPSG:4326
TR-D-41-011,district,TR-P-41,TR-R-MAR,Marmara,Kartepe,kartepe,kartepe-kocaeli,41,011,,,,,,Kocaeli,40.67400943,30.08219941,29.975549108000052,40.55676907600014,30.2488120000001,40.7921464100001,[],[],30.08219941,40.67400943,EPSG:4326
TR-D-41-012,district,TR-P-41,TR-R-MAR,Marmara,Körfez,korfez,korfez-kocaeli,41,012,,,,,,Kocaeli,40.88662076,29.77574981,29.586908529000027,40.740717099000165,29.852215191000084,41.03248972800003,[],[],29.77574981,40.88662076,EPSG:4326
TR-D-42-001,district,TR-P-42,TR-R-ICA,İç Anadolu,Ahırlı,ahirli,ahirli-konya,42,001,,,,,,Konya,37.24123408,32.09002142,31.931486217000156,37.084357136000165,32.21609868700011,37.39691783300003,[],[],32.09002142,37.24123408,EPSG:4326
TR-D-42-002,district,TR-P-42,TR-R-ICA,İç Anadolu,Akören,akoren,akoren-konya,42,002,,,,,,Konya,37.41458748,32.32591203,32.19919124000012,37.259316495000064,32.588920544000075,37.56509439700011,[],[],32.32591203,37.41458748,EPSG:4326
TR-D-42-003,district,TR-P-42,TR-R-ICA,İç Anadolu,Akşehir,aksehir,aksehir-konya,42,003,,,,,,Konya,38.35943155,31.49325901,31.239389058000086,38.17541512200006,31.71508429200003,38.54414020400014,[],[],31.49325901,38.35943155,EPSG:4326
TR-D-42-004,district,TR-P-42,TR-R-ICA,İç Anadolu,Altınekin,altinekin,altinekin-konya,42,004,,,,,,Konya,38.32047513,32.90004207,32.57515312500004,38.12701171800012,33.23649043500012,38.51274573600011,[],[],32.90004207,38.32047513,EPSG:4326
TR-D-42-005,district,TR-P-42,TR-R-ICA,İç Anadolu,Beyşehir,beysehir,beysehir-konya,42,005,,,,,,Konya,37.73421852,31.7119963,31.334117146000096,37.44862395700005,32.007495164000034,38.02063192800006,[],[],31.7119963,37.73421852,EPSG:4326
TR-D-42-006,district,TR-P-42,TR-R-ICA,İç Anadolu,Bozkır,bozkir,bozkir-konya,42,006,,,,,,Konya,37.13276884,32.31799072,32.01382278500017,36.963723349000134,32.62320428800007,37.30063358600012,[],[],32.31799072,37.13276884,EPSG:4326
TR-D-42-007,district,TR-P-42,TR-R-ICA,İç Anadolu,Cihanbeyli,cihanbeyli,cihanbeyli-konya,42,007,,,,,,Konya,38.70406424,32.9964392,32.364228239000056,38.353298738000035,33.40970956100017,39.05682043000007,[],[],32.9964392,38.70406424,EPSG:4326
TR-D-42-008,district,TR-P-42,TR-R-ICA,İç Anadolu,Çeltik,celtik,celtik-konya,42,008,,,,,,Konya,39.01088791,31.84056833,31.58597484500018,38.88272814900017,32.114286410000034,39.137169288000166,[],[],31.84056833,39.01088791,EPSG:4326
TR-D-42-009,district,TR-P-42,TR-R-ICA,İç Anadolu,Çumra,cumra,cumra-konya,42,009,,,,,,Konya,37.51594284,32.87148862,32.39680212700017,37.2518308330001,33.17540040900013,37.77963826600012,[],[],32.87148862,37.51594284,EPSG:4326
TR-D-42-010,district,TR-P-42,TR-R-ICA,İç Anadolu,Derbent,derbent,derbent-konya,42,010,,,,,,Konya,37.97784844,31.98299703,31.85080362500014,37.858435251000174,32.13950080700005,38.09666290900003,[],[],31.98299703,37.97784844,EPSG:4326
TR-D-42-011,district,TR-P-42,TR-R-ICA,İç Anadolu,Derebucak,derebucak,derebucak-konya,42,011,,,,,,Konya,37.42386828,31.53762528,31.36125432700004,37.32670220900013,31.731843243000128,37.520117472000095,[],[],31.53762528,37.42386828,EPSG:4326
TR-D-42-012,district,TR-P-42,TR-R-ICA,İç Anadolu,Doğanhisar,doganhisar,doganhisar-konya,42,012,,,,,,Konya,38.13738353,31.68082175,31.524380783000083,37.98980774400019,31.79950883300006,38.28473507000007,[],[],31.68082175,38.13738353,EPSG:4326
TR-D-42-013,district,TR-P-42,TR-R-ICA,İç Anadolu,Emirgazi,emirgazi,emirgazi-konya,42,013,,,,,,Konya,37.95820546,33.7455623,33.559951746000024,37.791104879000045,34.06978510300007,38.129903255000045,[],[],33.7455623,37.95820546,EPSG:4326
TR-D-42-014,district,TR-P-42,TR-R-ICA,İç Anadolu,Ereğli,eregli,eregli-konya,42,014,,,,,,Konya,37.65519105,34.17140194,33.791345083000124,37.31116443800016,34.386383673000125,37.99639350400008,[],[],34.17140194,37.65519105,EPSG:4326
TR-D-42-015,district,TR-P-42,TR-R-ICA,İç Anadolu,Güneysınır,guneysinir,guneysinir-konya,42,015,,,,,,Konya,37.19540582,32.69718881,32.591866506000144,37.02810939200009,32.80130241500012,37.36000593600011,[],[],32.69718881,37.19540582,EPSG:4326
TR-D-42-016,district,TR-P-42,TR-R-ICA,İç Anadolu,Hadim,hadim,hadim-konya,42,016,,,,,,Konya,36.92724418,32.34285236,32.19842459400013,36.73398320400008,32.82571702800004,37.12185028800013,[],[],32.34285236,36.92724418,EPSG:4326
TR-D-42-017,district,TR-P-42,TR-R-ICA,İç Anadolu,Halkapınar,halkapinar,halkapinar-konya,42,017,,,,,,Konya,37.36646106,34.27565794,34.14512302100013,37.21551086000011,34.45047368000013,37.51662225400008,[],[],34.27565794,37.36646106,EPSG:4326
TR-D-42-018,district,TR-P-42,TR-R-ICA,İç Anadolu,Hüyük,huyuk,huyuk-konya,42,018,,,,,,Konya,37.9390268,31.62179321,31.434254023999983,37.83481395300009,31.78308429800012,38.04414220700011,[],[],31.62179321,37.9390268,EPSG:4326
TR-D-42-019,district,TR-P-42,TR-R-ICA,İç Anadolu,Ilgın,ilgin,ilgin-konya,42,019,,,,,,Konya,38.2876657,31.87586722,31.66808376400013,37.97498678000011,32.18198538299998,38.59796757700008,[],[],31.87586722,38.2876657,EPSG:4326
